Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments (for historical reference only),Net total (for historical reference only),Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Payout ID,Payout status
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.26,175.26,0.00,0.00,402506702,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-19,USD,Marketplace,9253.95,579.77,-1225.30,0.00,-503.25,0.00,0.00,0.00,-407.49,122.89,7820.57,8765.08,0.00,401065780,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.61,48.61,0.00,0.00,401065780,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-12,USD,Marketplace,9721.40,631.16,-1340.83,0.00,-191.93,0.00,0.00,0.00,-332.79,221.80,8708.81,9543.85,0.00,399616368,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.89,165.89,0.00,0.00,399616368,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-05,USD,Marketplace,8786.69,577.20,-1233.66,0.00,-74.30,0.00,0.00,0.00,-271.32,81.26,7865.87,8719.58,0.00,398148127,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.63,46.63,0.00,0.00,398148127,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-29,USD,Marketplace,9326.42,601.60,-1279.58,0.00,-246.28,0.00,0.00,0.00,-337.30,115.99,8180.85,9087.93,0.00,396682295,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.36,44.36,0.00,0.00,396682295,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-22,USD,Marketplace,8871.54,580.03,-1234.98,0.00,-116.24,0.00,0.00,0.00,-294.87,25.95,7831.43,8762.49,0.00,395245480,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.39,43.39,0.00,0.00,395245480,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-15,USD,Marketplace,8678.32,562.98,-1206.47,0.00,-188.73,0.00,0.00,0.00,-222.28,133.08,7756.90,8496.78,0.00,393836285,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.62,54.62,0.00,0.00,393836285,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-08,USD,Marketplace,10923.51,661.18,-1412.09,0.00,-944.40,0.00,0.00,0.00,-398.52,326.13,9155.81,9998.52,0.00,392446755,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.63,53.63,0.00,0.00,392446755,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-01,USD,Marketplace,10726.23,680.16,-1455.85,0.00,-459.85,0.00,0.00,0.00,-267.99,10.77,9233.47,10281.36,0.00,391063711,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.71,48.71,0.00,0.00,391063711,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-24,USD,Marketplace,9741.12,605.23,-1282.28,0.00,-612.97,0.00,0.00,0.00,-282.66,0.00,8168.44,9173.09,0.00,389657009,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.55,47.55,0.00,0.00,389657009,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-17,USD,Marketplace,9509.23,599.43,-1271.84,0.00,-460.76,0.00,0.00,0.00,-163.74,39.29,8251.61,9055.66,0.00,388266664,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.32,42.32,0.00,0.00,388266664,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-10,USD,Marketplace,8464.25,558.71,-1184.06,0.00,-29.36,0.00,0.00,0.00,-186.35,131.63,7754.82,8434.89,0.00,386886408,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.22,48.22,0.00,0.00,386886408,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-03,USD,Marketplace,9644.40,607.08,-1234.63,0.00,-481.73,0.00,0.00,0.00,-268.59,32.98,8299.51,9162.67,0.00,385484436,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.31,42.31,0.00,0.00,385484436,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-27,USD,Marketplace,8461.82,540.53,-1050.04,0.00,-302.58,0.00,0.00,0.00,-183.78,237.50,7703.45,8166.43,0.00,384096542,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.58,49.58,0.00,0.00,384096542,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-20,USD,Marketplace,9915.16,643.09,-1372.28,0.00,-206.05,0.00,0.00,0.00,-231.79,135.13,8883.26,9709.11,0.00,382708606,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.44,41.44,0.00,0.00,382708606,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-13,USD,Marketplace,8288.51,540.29,-1152.43,0.00,-132.98,0.00,0.00,0.00,-181.02,0.00,7362.37,8168.51,0.00,381344644,PAID
5579,McDonald's,946252,McDonald's (18576-WINSLOW),18576,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.91,44.91,0.00,0.00,381344644,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-09-02,USD,Marketplace,3915.65,239.83,-468.87,0.00,-295.39,0.00,0.00,0.00,-56.87,0.00,3334.35,3627.45,0.00,404076160,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.64,20.64,0.00,0.00,404076160,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-26,USD,Marketplace,4128.75,260.04,-503.67,0.00,-202.52,0.00,0.00,0.00,-64.05,0.00,3618.55,3934.02,0.00,402508060,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.91,63.91,0.00,0.00,402508060,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-19,USD,Marketplace,3753.32,237.58,-465.88,0.00,-167.77,0.00,0.00,0.00,-32.83,0.00,3324.42,3585.55,0.00,401065778,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.52,17.52,0.00,0.00,401065778,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-12,USD,Marketplace,3503.76,230.62,-450.61,0.00,-22.17,0.00,0.00,0.00,-32.92,0.00,3228.68,3481.59,0.00,399607425,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.99,85.99,0.00,0.00,399607425,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-05,USD,Marketplace,4016.38,265.01,-515.02,0.00,-14.98,0.00,0.00,0.00,-41.88,0.00,3709.51,4001.40,0.00,398146168,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.57,13.57,0.00,0.00,398146168,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-29,USD,Marketplace,2713.76,174.73,-342.32,0.00,-76.70,0.00,0.00,0.00,-60.22,0.00,2409.25,2637.06,0.00,396682065,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.70,19.70,0.00,0.00,396682065,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-22,USD,Marketplace,3939.59,260.05,-507.49,0.00,-14.98,0.00,0.00,0.00,-77.42,0.00,3599.75,3924.61,0.00,395244489,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.82,16.82,0.00,0.00,395244489,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-15,USD,Marketplace,3363.97,217.14,-421.16,0.00,-85.91,0.00,0.00,0.00,-73.65,5.00,3005.39,3283.09,0.00,393834002,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.25,17.25,0.00,0.00,393834002,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-08,USD,Marketplace,3450.60,204.85,-399.61,0.00,-358.25,0.00,0.00,0.00,-26.02,0.00,2871.57,3099.54,0.00,392446279,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.66,18.66,0.00,0.00,392446279,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-01,USD,Marketplace,3732.48,230.19,-445.58,0.00,-257.63,0.00,0.00,0.00,-64.19,0.00,3195.27,3482.04,0.00,391059330,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.21,19.21,0.00,0.00,391059330,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-24,USD,Marketplace,3842.01,233.35,-464.87,0.00,-319.04,0.00,0.00,0.00,-126.43,0.00,3165.02,3522.97,0.00,389655212,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.53,18.53,0.00,0.00,389655212,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-17,USD,Marketplace,3705.70,233.11,-455.06,0.00,-187.54,0.00,0.00,0.00,-76.18,0.00,3220.03,3518.16,0.00,388264999,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.04,14.04,0.00,0.00,388264999,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-10,USD,Marketplace,2807.13,184.46,-356.48,0.00,-22.17,0.00,0.00,0.00,-24.62,0.00,2588.32,2784.96,0.00,386885290,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.75,17.75,0.00,0.00,386885290,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-03,USD,Marketplace,3550.70,225.25,-424.26,0.00,-150.99,0.00,0.00,0.00,-79.50,0.00,3121.20,3399.71,0.00,385482116,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,17.46,0.00,0.00,385482116,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-27,USD,Marketplace,3491.44,224.60,-414.32,0.00,-101.26,0.00,0.00,0.00,-44.69,0.00,3155.77,3390.18,0.00,384099679,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.24,18.24,0.00,0.00,384099679,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-20,USD,Marketplace,3648.51,235.45,-454.05,0.00,-94.64,0.00,0.00,0.00,-66.37,0.00,3268.90,3559.66,0.00,382703301,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.44,16.44,0.00,0.00,382703301,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-13,USD,Marketplace,3287.72,214.24,-421.53,0.00,-54.11,0.00,0.00,0.00,-49.85,0.00,2976.47,3233.61,0.00,381352197,PAID
5579,McDonald's,946258,McDonald's (2401-TURNERSVILLE),2401,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75,19.75,0.00,0.00,381352197,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-09-02,USD,Marketplace,11478.37,706.95,-1405.17,0.00,-807.08,0.00,0.00,0.00,-134.64,3.85,9842.28,10685.67,0.00,404083263,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,54.21,0.00,0.00,404083263,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-26,USD,Marketplace,10841.12,687.60,-1375.74,0.00,-461.36,0.00,0.00,0.00,-165.70,29.16,9555.08,10386.95,0.00,402518181,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184.93,184.93,0.00,0.00,402518181,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-19,USD,Marketplace,10464.52,676.13,-1344.83,0.00,-258.84,0.00,0.00,0.00,-170.83,53.68,9419.83,10205.68,0.00,401064044,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.70,47.70,0.00,0.00,401064044,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-12,USD,Marketplace,9540.30,627.18,-1244.80,0.00,-73.10,0.00,0.00,0.00,-157.08,0.00,8692.50,9467.20,0.00,399619362,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,192.27,192.27,0.00,0.00,399619362,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-05,USD,Marketplace,10789.53,705.31,-1374.84,0.00,-143.21,0.00,0.00,0.00,-110.92,0.00,9865.87,10646.32,0.00,398149957,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.73,54.73,0.00,0.00,398149957,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-29,USD,Marketplace,10946.55,704.49,-1411.41,0.00,-312.19,0.00,0.00,0.00,-146.87,0.00,9780.57,10634.36,0.00,396688921,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.52,51.52,0.00,0.00,396688921,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-22,USD,Marketplace,10303.01,678.70,-1352.63,0.00,-57.52,0.00,0.00,0.00,-218.81,0.00,9352.75,10245.49,0.00,395235871,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.78,53.78,0.00,0.00,395235871,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-15,USD,Marketplace,10756.12,697.06,-1394.93,0.00,-234.87,0.00,0.00,0.00,-223.16,24.06,9624.28,10527.24,0.00,393836245,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.94,53.94,0.00,0.00,393836245,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-08,USD,Marketplace,10787.24,656.92,-1289.34,0.00,-875.77,0.00,0.00,0.00,-328.58,1.52,8951.99,9932.44,0.00,392444060,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.18,39.18,0.00,0.00,392444060,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-01,USD,Marketplace,7835.85,493.32,-978.44,0.00,-389.92,0.00,0.00,0.00,-111.83,0.00,6848.98,7453.12,0.00,391057131,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.73,53.73,0.00,0.00,391057131,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-24,USD,Marketplace,10746.13,667.33,-1320.48,0.00,-672.87,0.00,0.00,0.00,-128.21,0.00,9291.90,10078.29,0.00,389657911,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.29,48.29,0.00,0.00,389657911,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-17,USD,Marketplace,9657.71,611.67,-1214.94,0.00,-424.21,0.00,0.00,0.00,-142.80,0.00,8487.43,9247.88,0.00,388263999,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.73,51.73,0.00,0.00,388263999,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-10,USD,Marketplace,10346.90,681.08,-1350.42,0.00,-64.71,0.00,0.00,0.00,-131.28,14.70,9496.27,10282.19,0.00,386883783,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.25,52.25,0.00,0.00,386883783,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-03,USD,Marketplace,10450.37,660.84,-1276.31,0.00,-475.74,0.00,0.00,0.00,-266.00,0.00,9093.16,9989.01,0.00,385481737,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-06-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.90,50.90,0.00,0.00,385481737,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-27,USD,Marketplace,10179.18,646.66,-1217.31,0.00,-417.62,0.00,0.00,0.00,-96.95,30.21,9124.17,9761.56,0.00,384094041,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.03,55.03,0.00,0.00,384094041,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-20,USD,Marketplace,11006.89,710.18,-1408.83,0.00,-286.51,0.00,0.00,0.00,-165.02,0.00,9856.71,10720.38,0.00,382696144,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.59,51.59,0.00,0.00,382696144,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-13,USD,Marketplace,10317.45,673.65,-1331.98,0.00,-146.97,0.00,0.00,0.00,-256.27,39.54,9295.42,10170.48,0.00,381354429,PAID
5579,McDonald's,946269,McDonald's (4884-WILLIAMSTOWN),4884,2024-05-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.14,61.14,0.00,0.00,381354429,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-09-02,USD,Marketplace,3755.23,231.12,-440.49,0.00,-269.89,0.00,0.00,0.00,-82.66,23.67,3216.98,3488.31,0.00,404084448,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-09-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.87,13.87,0.00,0.00,404084448,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-26,USD,Marketplace,3336.41,209.68,-400.55,0.00,-182.79,0.00,0.00,0.00,-13.87,0.00,2948.88,3164.77,0.00,402516482,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.96,51.96,0.00,0.00,402516482,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-19,USD,Marketplace,2998.70,189.05,-353.60,0.00,-147.99,0.00,0.00,0.00,-27.27,27.41,2686.30,2853.68,0.00,401060639,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.98,16.98,0.00,0.00,401060639,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-12,USD,Marketplace,3395.55,223.06,-416.04,0.00,-31.23,0.00,0.00,0.00,-47.64,48.45,3172.15,3367.29,0.00,399617043,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.90,52.90,0.00,0.00,399617043,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-05,USD,Marketplace,3056.11,199.92,-377.92,0.00,-38.35,0.00,0.00,0.00,-30.13,30.69,2840.32,3017.76,0.00,398153439,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-08-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,12.73,0.00,0.00,398153439,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-29,USD,Marketplace,2546.61,164.08,-308.24,0.00,-69.51,0.00,0.00,0.00,-13.69,0.00,2319.25,2477.10,0.00,396685858,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85,13.85,0.00,0.00,396685858,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-22,USD,Marketplace,2769.90,181.97,-340.36,0.00,-22.77,0.00,0.00,0.00,-50.96,0.00,2537.78,2747.13,0.00,395249918,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.84,17.84,0.00,0.00,395249918,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-15,USD,Marketplace,3568.82,230.80,-439.34,0.00,-85.07,0.00,0.00,0.00,-34.65,9.97,3250.53,3483.75,0.00,393827512,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.87,25.87,0.00,0.00,393827512,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-08,USD,Marketplace,3565.97,219.18,-410.84,0.00,-257.48,0.00,0.00,0.00,-12.93,29.59,3133.49,3315.68,0.00,392446459,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-01,USD,Marketplace,3618.23,228.83,-438.43,0.00,-165.24,0.00,0.00,0.00,-12.94,0.00,3230.45,3452.99,0.00,391062938,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-07-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.75,9.75,0.00,0.00,391062938,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-24,USD,Marketplace,3800.78,235.90,-446.94,0.00,-240.18,0.00,0.00,0.00,-9.75,0.00,3339.81,3567.79,0.00,389663521,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.27,17.27,0.00,0.00,389663521,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-17,USD,Marketplace,3454.56,221.28,-417.25,0.00,-115.04,0.00,0.00,0.00,-33.42,8.20,3118.33,3339.52,0.00,388263707,PAID
5579,McDonald's,1544219,McDonald's (22137 - WRIGHTSTOWN),22137,2024-06-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.20,8.20,0.00,0.00,388263707,PAID
