Timestamp local time,Payout date,Business ID,Business name,Store ID,Store name,Merchant store ID,Transaction type,Delivery UUID,DoorDash transaction ID,DoorDash order ID,Merchant delivery ID,POS order ID,Channel,Description,Error charges,Adjustments
2024-08-29 13:02:54.134359,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,6951fa40-60bf-3001-b20e-04fce882a59e,10858360787,E882A59E,14b3a751-d3d2-40ed-9bbd-2eac9afae5ea,14b3a751-d3d2-40ed-9bbd-2eac9afae5ea,Marketplace,"1 McDouble® missing
1 McDouble® missing
1 McDouble® missing",-10.35,NULL
2024-08-29 10:35:23.099176,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,1dc3147c-4de7-3001-879f-1751f536ded3,10857362383,F536DED3,5546d15d-88e7-4faf-b4bc-f67a51c9cdba,5546d15d-88e7-4faf-b4bc-f67a51c9cdba,Marketplace,"1 2 Half Strips Bacon missing
1 Scrambled Eggs missing",-5.06,NULL
2024-08-28 08:37:18.353085,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,bdb5b5ea-c24d-3001-9943-c8d2c50fce10,10848746284,C50FCE10,edd7344f-1810-497d-bfc4-d4190032b260,edd7344f-1810-497d-bfc4-d4190032b260,Marketplace,1 Big Breakfast® with Steak & Hotcakes missing,-2.21,NULL
2024-08-27 22:58:09.505012,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,368a24ef-cb79-3001-8fa8-0349c9dd37f4,10847452375,C9DD37F4,66acde4f-3325-47a6-a5e2-17c0387d7400,66acde4f-3325-47a6-a5e2-17c0387d7400,Marketplace,1 McCrispy™ Meal missing,-2.76,NULL
2024-08-27 15:25:20.791302,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,3062354c-3c83-3001-8cd2-4a73607af590,10843324420,607AF590,fbb2e18d-5f7f-4a70-b1ec-2989ccf70055,fbb2e18d-5f7f-4a70-b1ec-2989ccf70055,Marketplace,1 10 pc. Chicken McNuggets® Meal missing,-3.02,NULL
2024-08-26 04:31:11.687239,2024-09-02,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Adjustment,643aaf2d-1eb1-3001-9922-6473494033c2,10833267754,494033C2,6bc87fa4-53f2-4c46-8715-6f2dcf83c1da,6bc87fa4-53f2-4c46-8715-6f2dcf83c1da,Marketplace,NULL,0.00,NULL
2024-08-25 18:47:34.74326,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,d43313d9-b152-3001-8e3f-4eb727ba7d80,10829589249,27BA7D80,e6f19e0a-eeb3-430d-bf96-9067b1067025,e6f19e0a-eeb3-430d-bf96-9067b1067025,Marketplace,"1 10 pc. Chicken McNuggets® missing
1 French Fries missing
1 Hot 'N Spicy McChicken® Meal missing
1 Hot 'N Spicy McChicken® Meal missing",-23.35,NULL
2024-08-25 18:37:34.065107,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,643aaf2d-1eb1-3001-9922-6473494033c2,10829480367,494033C2,6bc87fa4-53f2-4c46-8715-6f2dcf83c1da,6bc87fa4-53f2-4c46-8715-6f2dcf83c1da,Marketplace,"1 40 pc. Chicken McNuggets® & 2 Large Fries food quality
1 Double Cheeseburger missing",-8.88,NULL
2024-08-25 14:43:42.319069,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,69104540-6a6d-3001-b170-4f9158d93b7d,10827348880,58D93B7D,3180d7e4-99e7-41d1-befd-8d89c558b197,3180d7e4-99e7-41d1-befd-8d89c558b197,Marketplace,1 Combo Pack missing,-7.12,NULL
2024-08-25 13:20:28.027556,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,df2ac759-d2a7-3001-99b3-1744a2b1b69d,10826690559,A2B1B69D,ca7f7cd0-502f-4808-acdd-7c3360ab7cd0,ca7f7cd0-502f-4808-acdd-7c3360ab7cd0,Marketplace,1 Double Cheeseburger Meal missing,-6.21,NULL
2024-08-25 09:12:40.036465,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,07fe4475-eb52-3001-95fd-cedee21eb1db,10825468428,E21EB1DB,1dc4397a-ea85-4abe-9010-6b4aa86c59a1,1dc4397a-ea85-4abe-9010-6b4aa86c59a1,Marketplace,"1 Sausage, Egg & Cheese McGriddles® missing",-1.48,NULL
2024-08-24 19:22:43.331358,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,e5e5049a-4931-3001-a9f2-5f7f968190ba,10820942179,968190BA,32ca376b-f56f-4a36-b9d6-a85f94e82d33,32ca376b-f56f-4a36-b9d6-a85f94e82d33,Marketplace,"1 Chocolate Shake missing
1 McDouble® missing",-8.90,NULL
2024-08-24 16:45:09.049959,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,2d3771af-0f17-3001-9aff-8b7859e41f24,10819299407,59E41F24,d0587756-9646-41f3-9c85-ff2a64de2f50,d0587756-9646-41f3-9c85-ff2a64de2f50,Marketplace,Entirely Wrong Order,-13.86,NULL
2024-08-24 13:24:24.908089,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,98eedf9f-d951-3001-afe5-3ed6a07d1df1,10817625092,A07D1DF1,b1633b84-4ae2-4e60-a359-49ffafdf328a,b1633b84-4ae2-4e60-a359-49ffafdf328a,Marketplace,1 10 pc. Chicken McNuggets® missing,-6.42,NULL
2024-08-24 13:22:23.203929,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,98eedf9f-d951-3001-afe5-3ed6a07d1df1,10817609780,A07D1DF1,b1633b84-4ae2-4e60-a359-49ffafdf328a,b1633b84-4ae2-4e60-a359-49ffafdf328a,Marketplace,1 6 pc. Chicken McNuggets® Happy Meal® missing,-7.05,NULL
2024-08-23 22:40:09.421084,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Adjustment,NULL,10814131308,NULL,NULL,NULL,NULL,Operator Cofunding,0.00,NULL
2024-08-23 07:29:57.337161,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,5eb0b73c-3842-3001-8851-984d612d1651,10806309610,612D1651,a80f363d-ec78-4bdd-ab8a-056b67612272,a80f363d-ec78-4bdd-ab8a-056b67612272,Marketplace,"1 3 Pack Of Cookies missing
1 Mocha Frappe missing",-8.50,NULL
2024-08-22 18:01:55.394851,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Adjustment,NULL,10801657683,NULL,NULL,NULL,NULL,C&R rebate,0.00,NULL
2024-08-22 14:09:16.09749,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,4cebc7cd-f68b-3001-934d-b3733e9b8975,10799820348,3E9B8975,99ad0402-c080-4b3e-9439-29b377d93eac,99ad0402-c080-4b3e-9439-29b377d93eac,Marketplace,1 6 pc. Chicken McNuggets® Meal missing,-12.30,NULL
2024-08-22 13:40:31.657139,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,1f1cdee4-20c0-3001-9c66-4ece07fbb26d,10799585721,07FBB26D,f4becff7-ea2c-402b-bd9e-858ff91ff9a7,f4becff7-ea2c-402b-bd9e-858ff91ff9a7,Marketplace,"1 3 Pack Of Cookies missing
1 McDouble® missing",-1.85,NULL
2024-08-21 10:55:09.735353,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,a668666b-235d-3001-a9b1-d76fbfbf1a8e,10790334365,BFBF1A8E,945dcf7f-7a3e-484a-b21b-2937fa98636e,945dcf7f-7a3e-484a-b21b-2937fa98636e,Marketplace,1 Steak Egg Cheese Bagel Meal missing,-3.05,NULL
2024-08-21 10:14:24.214374,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,2f83aaf5-ea08-3001-ae0c-3a7e6778f7fe,10790192478,6778F7FE,5c368520-52ea-412f-8f8d-f44274eb3761,5c368520-52ea-412f-8f8d-f44274eb3761,Marketplace,1 Deluxe McCrispy™ Meal missing,-12.94,NULL
2024-08-21 10:03:13.356108,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,188f93a4-cbac-3001-b524-c45b6783c277,10790156500,6783C277,e19c3b64-5dcd-4a88-ac54-bb31e5ff7904,e19c3b64-5dcd-4a88-ac54-bb31e5ff7904,Marketplace,1 Sausage Egg McMuffin® Meal missing,-9.69,NULL
2024-08-19 21:38:38.931162,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,182e4f8e-8d1a-3001-9f63-3aa55606b198,10780422194,5606B198,61a36137-0950-47a2-a941-5eec881f2cd5,61a36137-0950-47a2-a941-5eec881f2cd5,Marketplace,1 Creamy Ranch Sauce missing,-0.17,NULL
2024-08-19 12:47:36.233187,2024-08-26,5579,McDonald's,657157,McDonald's (1447-LINDNWLD-W HORSE),1447,Error Charge,6df873ea-e0d3-3001-992c-4417b1bba681,10775814211,B1BBA681,2fb3311a-3e0a-4286-a705-b280deee93f2,2fb3311a-3e0a-4286-a705-b280deee93f2,Marketplace,"1 10 pc. Chicken McNuggets® missing
1 6 pc. Chicken McNuggets® Happy Meal® missing",-13.63,NULL
