Date,Is self serve campaign,Campaign ID,Campaign name,Type of promotion,Campaign start date,Campaign end date,Store ID,Store name,Currency,Orders,Sales,Customer discounts from marketing | (Funded by you),Customer discounts from marketing | (Funded by DoorDash),Customer discounts from marketing | (Funded by a third-party),Marketing fees | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Average order value,ROAS,New customers acquired,Existing customers acquired,Total customers acquired,New DP customers acquired,Existing DP customers acquired,Total DP customers acquired
2024-06-26,false,36db741c-40c5-439f-ae1e-328064e6cc4f,mcd-freeitems-021924-063024-custom,Custom campaign,2024-02-20,2024-07-01,946236,McDonald's (12008-CROSS KEYS),USD,1,62.08,7.19,0.00,0.00,0.00,0.00,0.00,62.08,8.63,0,0,1,0,0,1
2024-06-26,false,232fac18-0bec-44d9-913d-814cd0333c80,mcd-free10pc15-062024-062724-dp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,6,137.41,43.74,0.00,0.00,0.00,0.00,0.00,22.90,3.14,0,5,5,0,5,5
2024-06-26,false,e4e1893a-a032-4e01-86ca-9e0f2ba1f215,mcd-hashbrown15bfast-062024-062724-nondp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,1,23.57,3.59,0.00,0.00,0.00,0.00,0.00,23.57,6.57,0,1,1,0,0,0
2024-06-26,false,d86875ec-2b00-48da-9465-9263d5c211f2,mcd-eggmcmuffin15bfast-062024-062724-dp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,2,52.58,10.06,0.00,0.00,0.00,0.00,0.00,26.29,5.23,0,2,2,0,2,2
2024-06-26,false,356ecf8a-4c39-4b87-9ea7-e84417dc1fcd,mcd-free6pc15-062024-062724-nondp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,2,45.21,11.98,0.00,0.00,0.00,0.00,0.00,22.61,3.77,1,1,2,0,0,0
2024-06-27,false,356ecf8a-4c39-4b87-9ea7-e84417dc1fcd,mcd-free6pc15-062024-062724-nondp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,3,69.59,17.97,0.00,0.00,0.00,0.00,0.00,23.20,3.87,0,3,3,0,0,0
2024-06-27,false,232fac18-0bec-44d9-913d-814cd0333c80,mcd-free10pc15-062024-062724-dp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,8,223.83,58.12,0.00,0.00,0.00,0.00,0.00,27.98,3.85,0,8,8,0,8,8
2024-06-28,false,232fac18-0bec-44d9-913d-814cd0333c80,mcd-free10pc15-062024-062724-dp,Custom campaign,2024-06-20,2024-06-28,946236,McDonald's (12008-CROSS KEYS),USD,1,27.87,7.19,0.00,0.00,0.00,0.00,0.00,27.87,3.88,0,1,1,0,1,1
2024-06-28,false,36db741c-40c5-439f-ae1e-328064e6cc4f,mcd-freeitems-021924-063024-custom,Custom campaign,2024-02-20,2024-07-01,946236,McDonald's (12008-CROSS KEYS),USD,1,23.28,7.19,0.00,0.00,0.00,0.00,0.00,23.28,3.24,0,0,1,0,0,0
2024-07-01,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,9,219.05,66.51,0.00,0.00,0.00,0.00,0.00,24.34,3.29,0,9,9,0,9,9
2024-07-02,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,8,189.68,57.52,0.00,0.00,0.00,0.00,0.00,23.71,3.30,0,7,7,0,7,7
2024-07-02,false,44726ff3-5967-4d71-89f5-421dc7557488,mcd-eggmcmuffin15bfast-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,15.92,5.03,0.00,0.00,0.00,0.00,0.00,15.92,3.17,0,1,1,0,1,1
2024-07-02,false,c7b3f34d-fe49-4d40-95fa-66531f3e887a,mcd-free6pc15-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,16.34,5.99,0.00,0.00,0.00,0.00,0.00,16.34,2.73,0,1,1,0,0,0
2024-07-03,false,c7b3f34d-fe49-4d40-95fa-66531f3e887a,mcd-free6pc15-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,2,50.00,11.98,0.00,0.00,0.00,0.00,0.00,25.00,4.17,0,1,2,0,0,0
2024-07-03,false,b3b3666e-79ef-438e-af94-6a559c196f54,mcd-hashbrown15bfast-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,18.51,3.59,0.00,0.00,0.00,0.00,0.00,18.51,5.16,0,1,1,0,0,0
2024-07-03,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,10,298.29,72.50,0.00,0.00,0.00,0.00,0.00,29.83,4.11,0,9,9,0,9,9
2024-07-04,false,44726ff3-5967-4d71-89f5-421dc7557488,mcd-eggmcmuffin15bfast-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,19.43,5.03,0.00,0.00,0.00,0.00,0.00,19.43,3.86,0,1,1,0,1,1
2024-07-04,false,c7b3f34d-fe49-4d40-95fa-66531f3e887a,mcd-free6pc15-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,25.62,5.99,0.00,0.00,0.00,0.00,0.00,25.62,4.28,0,1,1,0,0,0
2024-07-04,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,6,164.94,43.74,0.00,0.00,0.00,0.00,0.00,27.49,3.77,0,6,6,0,6,6
2024-07-05,false,b3b3666e-79ef-438e-af94-6a559c196f54,mcd-hashbrown15bfast-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,38.84,3.59,0.00,0.00,0.00,0.00,0.00,38.84,10.82,0,1,1,0,0,0
2024-07-05,false,44726ff3-5967-4d71-89f5-421dc7557488,mcd-eggmcmuffin15bfast-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,38.39,5.03,0.00,0.00,0.00,0.00,0.00,38.39,7.63,0,1,1,0,1,1
2024-07-05,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,10,278.65,73.10,0.00,0.00,0.00,0.00,0.00,27.87,3.81,0,10,10,0,10,10
2024-07-05,false,c7b3f34d-fe49-4d40-95fa-66531f3e887a,mcd-free6pc15-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,20.87,5.99,0.00,0.00,0.00,0.00,0.00,20.87,3.48,0,1,1,0,0,0
2024-07-06,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,9,269.44,65.91,0.00,0.00,0.00,0.00,0.00,29.94,4.09,0,9,9,0,9,9
2024-07-06,false,44726ff3-5967-4d71-89f5-421dc7557488,mcd-eggmcmuffin15bfast-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,17.06,2.99,0.00,0.00,0.00,0.00,0.00,17.06,5.71,0,1,1,0,1,1
2024-07-06,false,b3b3666e-79ef-438e-af94-6a559c196f54,mcd-hashbrown15bfast-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,58.82,3.59,0.00,0.00,0.00,0.00,0.00,58.82,16.38,0,1,1,0,0,0
2024-07-07,false,44726ff3-5967-4d71-89f5-421dc7557488,mcd-eggmcmuffin15bfast-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,3,71.65,13.05,0.00,0.00,0.00,0.00,0.00,23.88,5.49,0,3,3,0,3,3
2024-07-07,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,8,276.25,57.52,0.00,0.00,0.00,0.00,0.00,34.53,4.80,0,8,8,0,8,8
2024-07-07,false,c7b3f34d-fe49-4d40-95fa-66531f3e887a,mcd-free6pc15-070124-070824-nondp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,1,32.95,5.99,0.00,0.00,0.00,0.00,0.00,32.95,5.50,0,0,1,0,0,0
2024-07-08,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,7,199.58,51.53,0.00,0.00,0.00,0.00,0.00,28.51,3.87,0,7,7,0,7,7
2024-07-08,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,19.76,7.19,0.00,0.00,0.00,0.00,0.00,19.76,2.75,1,0,1,0,0,0
2024-07-09,false,84d46b5d-0da8-44ad-8e88-cbea3a2e7d0c,mcd-free10pcbigmac15-070124-070824-dp,Custom campaign,2024-07-01,2024-07-09,946236,McDonald's (12008-CROSS KEYS),USD,2,54.68,14.98,0.00,0.00,0.00,0.00,0.00,27.34,3.65,0,2,2,0,2,2
2024-07-10,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,27.15,7.19,0.00,0.00,0.00,0.00,0.00,27.15,3.78,0,0,1,0,0,0
2024-07-11,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,27.74,7.79,0.00,0.00,0.00,0.00,0.00,27.74,3.56,1,0,1,0,0,0
2024-07-13,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,30.54,7.19,0.00,0.00,0.00,0.00,0.00,30.54,4.25,0,0,1,0,0,1
2024-07-16,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,22.57,7.19,0.00,0.00,0.00,0.00,0.00,22.57,3.14,0,0,1,0,0,0
2024-07-17,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,34.07,7.19,0.00,0.00,0.00,0.00,0.00,34.07,4.74,1,0,1,1,0,1
2024-07-19,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,88.99,7.79,0.00,0.00,0.00,0.00,0.00,88.99,11.42,0,0,1,0,0,0
2024-07-22,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,23.18,7.79,0.00,0.00,0.00,0.00,0.00,23.18,2.98,1,0,1,0,0,0
2024-07-25,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,32.57,7.19,0.00,0.00,0.00,0.00,0.00,32.57,4.53,1,0,1,0,0,0
2024-07-26,false,3013e5f0-b353-4fd8-b946-6a17007591e1,mcd-freebigmac15-072624-072924-dp,Custom campaign,2024-07-26,2024-07-30,946236,McDonald's (12008-CROSS KEYS),USD,2,49.50,15.58,0.00,0.00,0.00,0.00,0.00,24.75,3.18,0,2,2,0,2,2
2024-07-27,false,3013e5f0-b353-4fd8-b946-6a17007591e1,mcd-freebigmac15-072624-072924-dp,Custom campaign,2024-07-26,2024-07-30,946236,McDonald's (12008-CROSS KEYS),USD,4,108.98,31.16,0.00,0.00,0.00,0.00,0.00,27.25,3.50,0,4,4,0,4,4
2024-07-27,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,23.39,7.19,0.00,0.00,0.00,0.00,0.00,23.39,3.25,0,0,1,0,0,1
2024-07-28,false,3013e5f0-b353-4fd8-b946-6a17007591e1,mcd-freebigmac15-072624-072924-dp,Custom campaign,2024-07-26,2024-07-30,946236,McDonald's (12008-CROSS KEYS),USD,4,144.93,31.16,0.00,0.00,0.00,0.00,0.00,36.23,4.65,0,4,4,0,4,4
2024-07-28,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,24.07,7.19,0.00,0.00,0.00,0.00,0.00,24.07,3.35,1,0,1,1,0,1
2024-07-29,false,3013e5f0-b353-4fd8-b946-6a17007591e1,mcd-freebigmac15-072624-072924-dp,Custom campaign,2024-07-26,2024-07-30,946236,McDonald's (12008-CROSS KEYS),USD,4,130.38,31.16,0.00,0.00,0.00,0.00,0.00,32.60,4.18,0,4,4,0,4,4
2024-07-30,false,3013e5f0-b353-4fd8-b946-6a17007591e1,mcd-freebigmac15-072624-072924-dp,Custom campaign,2024-07-26,2024-07-30,946236,McDonald's (12008-CROSS KEYS),USD,1,30.74,7.79,0.00,0.00,0.00,0.00,0.00,30.74,3.95,0,1,1,0,1,1
2024-08-03,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,23.78,7.19,0.00,0.00,0.00,0.00,0.00,23.78,3.31,1,0,1,0,0,0
2024-08-04,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,31.57,7.19,0.00,0.00,0.00,0.00,0.00,31.57,4.39,0,0,1,0,0,0
2024-08-10,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,26.07,7.19,0.00,0.00,0.00,0.00,0.00,26.07,3.63,0,0,1,0,0,0
2024-08-12,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,22.15,7.19,0.00,0.00,0.00,0.00,0.00,22.15,3.08,1,0,1,1,0,1
2024-08-14,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,17.71,7.79,0.00,0.00,0.00,0.00,0.00,17.71,2.27,1,0,1,0,0,0
2024-08-14,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,2,76.77,14.38,0.00,0.00,0.00,0.00,0.00,38.39,5.34,0,0,2,0,0,1
2024-08-15,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,36.97,7.79,0.00,0.00,0.00,0.00,0.00,36.97,4.75,0,0,1,0,0,0
2024-08-16,false,886645cd-9fdb-4ba7-bfac-686c86e5c451,mcd-freenuggs15-081624-081924-allcx,Custom campaign,2024-08-16,2024-08-20,946236,McDonald's (12008-CROSS KEYS),USD,4,152.08,28.76,0.00,0.00,0.00,0.00,0.00,38.02,5.29,0,4,4,0,4,4
2024-08-16,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,39.22,7.19,0.00,0.00,0.00,0.00,0.00,39.22,5.45,1,0,1,0,0,0
2024-08-17,false,886645cd-9fdb-4ba7-bfac-686c86e5c451,mcd-freenuggs15-081624-081924-allcx,Custom campaign,2024-08-16,2024-08-20,946236,McDonald's (12008-CROSS KEYS),USD,5,153.92,35.95,0.00,0.00,0.00,0.00,0.00,30.78,4.28,0,5,5,0,3,3
2024-08-18,false,886645cd-9fdb-4ba7-bfac-686c86e5c451,mcd-freenuggs15-081624-081924-allcx,Custom campaign,2024-08-16,2024-08-20,946236,McDonald's (12008-CROSS KEYS),USD,7,175.88,50.33,0.00,0.00,0.00,0.00,0.00,25.13,3.49,0,7,7,0,6,6
2024-08-19,false,886645cd-9fdb-4ba7-bfac-686c86e5c451,mcd-freenuggs15-081624-081924-allcx,Custom campaign,2024-08-16,2024-08-20,946236,McDonald's (12008-CROSS KEYS),USD,4,80.93,28.76,0.00,0.00,0.00,0.00,0.00,20.23,2.81,0,4,4,0,2,2
2024-08-19,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,30.05,7.79,0.00,0.00,0.00,0.00,0.00,30.05,3.86,1,0,1,0,0,0
2024-08-20,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,2,47.93,14.38,0.00,0.00,0.00,0.00,0.00,23.97,3.33,2,0,2,0,0,0
2024-08-21,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,33.39,7.19,0.00,0.00,0.00,0.00,0.00,33.39,4.64,0,0,1,0,0,1
2024-08-23,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,3,113.34,21.57,0.00,0.00,0.00,0.00,0.00,37.78,5.25,0,3,3,0,3,3
2024-08-23,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,33.72,7.19,0.00,0.00,0.00,0.00,0.00,33.72,4.69,1,0,1,0,0,0
2024-08-24,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,2,39.09,14.38,0.00,0.00,0.00,0.00,0.00,19.55,2.72,0,2,2,0,2,2
2024-08-25,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,26.06,7.79,0.00,0.00,0.00,0.00,0.00,26.06,3.35,1,0,1,0,0,0
2024-08-25,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,9,238.73,64.71,0.00,0.00,0.00,0.00,0.00,26.53,3.69,1,8,9,0,5,5
2024-08-25,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,23.38,7.79,0.00,0.00,0.00,0.00,0.00,23.38,3.00,0,0,1,0,0,1
2024-08-26,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,3,72.57,21.57,0.00,0.00,0.00,0.00,0.00,24.19,3.36,0,3,3,0,3,3
2024-08-27,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,6,167.09,43.14,0.00,0.00,0.00,0.00,0.00,27.85,3.87,0,6,6,0,4,4
2024-08-28,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,4,120.07,28.76,0.00,0.00,0.00,0.00,0.00,30.02,4.17,0,4,4,0,4,4
2024-08-29,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,9,213.20,64.71,0.00,0.00,0.00,0.00,0.00,23.69,3.29,1,8,9,0,4,4
2024-08-30,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,16.76,7.19,0.00,0.00,0.00,0.00,0.00,16.76,2.33,0,0,1,0,0,1
2024-08-30,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,9,269.56,64.71,0.00,0.00,0.00,0.00,0.00,29.95,4.17,0,9,9,0,7,7
2024-08-31,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,4,89.68,28.76,0.00,0.00,0.00,0.00,0.00,22.42,3.12,0,4,4,0,3,3
2024-08-31,false,7c420a09-8387-42a2-b902-ef425668fe88,Loyalty Promo - McDonald's (bus id: 5579),NULL,2024-07-17,2024-12-30,946236,McDonald's (12008-CROSS KEYS),USD,1,19.05,0.00,10.00,0.00,0.00,-10.00,0.00,19.05,0.00,0,1,1,0,1,1
2024-09-01,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,14,352.64,100.66,0.00,0.00,0.00,0.00,0.00,25.19,3.50,0,12,13,0,11,12
2024-09-02,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,33.83,7.19,0.00,0.00,0.00,0.00,0.00,33.83,4.71,0,0,1,0,0,1
2024-09-02,false,7c420a09-8387-42a2-b902-ef425668fe88,Loyalty Promo - McDonald's (bus id: 5579),NULL,2024-07-17,2024-12-30,946236,McDonald's (12008-CROSS KEYS),USD,1,7.96,0.00,10.00,0.00,0.00,-10.00,0.00,7.96,0.00,0,1,1,0,1,1
2024-09-02,false,f7fb0bf5-686b-49ce-94ad-71f6790310d8,mcd-freenugs15-082324-090124-allcx,Custom campaign,2024-08-23,2024-09-02,946236,McDonald's (12008-CROSS KEYS),USD,4,112.07,28.76,0.00,0.00,0.00,0.00,0.00,28.02,3.90,1,2,4,0,1,1
2024-09-05,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,31.29,7.19,0.00,0.00,0.00,0.00,0.00,31.29,4.35,0,0,1,0,0,1
2024-09-05,false,7c420a09-8387-42a2-b902-ef425668fe88,Loyalty Promo - McDonald's (bus id: 5579),NULL,2024-07-17,2024-12-30,946236,McDonald's (12008-CROSS KEYS),USD,1,18.66,0.00,10.00,0.00,0.00,-10.00,0.00,18.66,0.00,0,1,1,0,1,1
2024-09-08,false,0f3cb819-26d4-40a7-a8f3-ba82903ddfda,mcd-free10pcbigmac15-070124-093024-custom,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,22.07,7.19,0.00,0.00,0.00,0.00,0.00,22.07,3.07,0,0,1,0,0,0
2024-09-08,false,a2389f04-e53f-46c6-a7d1-432b3879b1c6,mcd-free10pcbigmac15-070124-093024-newusers,Custom campaign,2024-07-01,2024-10-01,946236,McDonald's (12008-CROSS KEYS),USD,1,20.38,7.19,0.00,0.00,0.00,0.00,0.00,20.38,2.83,1,0,1,0,0,0
2024-09-08,false,7c420a09-8387-42a2-b902-ef425668fe88,Loyalty Promo - McDonald's (bus id: 5579),NULL,2024-07-17,2024-12-30,946236,McDonald's (12008-CROSS KEYS),USD,2,59.58,0.00,20.00,0.00,0.00,-20.00,0.00,29.79,0.00,0,2,2,0,2,2
2024-05-11,false,9e822116-1a45-4459-a6fb-77c1c0c6f636,mcd-freeitem-051024-051924-allcx-A,Custom campaign,2024-05-10,2024-05-20,946241,McDonald's (18170-NO WOODBURY),USD,5,238.69,28.95,0.00,0.00,0.00,0.00,0.00,47.74,8.24,0,4,5,0,4,5
2024-05-12,false,9e822116-1a45-4459-a6fb-77c1c0c6f636,mcd-freeitem-051024-051924-allcx-A,Custom campaign,2024-05-10,2024-05-20,946241,McDonald's (18170-NO WOODBURY),USD,6,165.33,34.74,0.00,0.00,0.00,0.00,0.00,27.56,4.76,2,4,6,0,3,3
2024-05-12,false,36db741c-40c5-439f-ae1e-328064e6cc4f,mcd-freeitems-021924-063024-custom,Custom campaign,2024-02-20,2024-07-01,946241,McDonald's (18170-NO WOODBURY),USD,2,54.21,14.98,0.00,0.00,0.00,0.00,0.00,27.11,3.62,0,0,2,0,0,0
2024-05-13,false,9e822116-1a45-4459-a6fb-77c1c0c6f636,mcd-freeitem-051024-051924-allcx-A,Custom campaign,2024-05-10,2024-05-20,946241,McDonald's (18170-NO WOODBURY),USD,7,226.28,40.53,0.00,0.00,0.00,0.00,0.00,32.33,5.58,0,7,7,0,6,6
